Stem,Dist_to_nearest_T,Percentile_vs_pool
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_1700.cif,0.01635785858080304,80.58333333333333
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1800.cif,0.016328022442730794,80.5
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_4200.cif,0.01630703506370938,80.41666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_1800.cif,0.01630666609463989,80.33333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_4900.cif,0.01630290574190167,80.25
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_2200.cif,0.016282585972685313,80.16666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4700.cif,0.016276279450461895,80.08333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4100.cif,0.016275664167587172,80.0
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_2300.cif,0.016267700150551758,79.91666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3900.cif,0.016232753945664178,79.83333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2400.cif,0.016217234196292774,79.75
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2600.cif,0.01620119978499076,79.66666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_3100.cif,0.016181326433018527,79.58333333333333
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_1200.cif,0.016165045807731964,79.5
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_3800.cif,0.016158593835841062,79.41666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3800.cif,0.016156895529531385,79.33333333333333
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_2900.cif,0.01614945534495181,79.25
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_4000.cif,0.016145652430950265,79.16666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_1600.cif,0.016129050665161057,79.08333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T550K_800.cif,0.016126949653357297,79.0
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_3900.cif,0.01612414292638982,78.91666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_3500.cif,0.016116644340915542,78.83333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_3200.cif,0.016107244418645538,78.75
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4300.cif,0.016100579620048922,78.66666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_4900.cif,0.016087485240550592,78.58333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_3600.cif,0.016073923881376455,78.5
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T550K_4600.cif,0.0160723139426066,78.41666666666667
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_900.cif,0.016062422066723175,78.33333333333333
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_900.cif,0.016042172239636072,78.25
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_3800.cif,0.016041455289572886,78.16666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_3700.cif,0.016009756482210792,78.08333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4700.cif,0.01600678481620094,78.0
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2000.cif,0.015974656903954592,77.91666666666667
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_3400.cif,0.015974002296288307,77.83333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_1100.cif,0.015972520955425493,77.75
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_4400.cif,0.015952054675933802,77.66666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3600.cif,0.015942655509475382,77.58333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T550K_1100.cif,0.015940571918073215,77.5
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4300.cif,0.01593625304606689,77.41666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3800.cif,0.01592714139694563,77.33333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2300.cif,0.01591291666230166,77.25
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_2000.cif,0.015900168878900525,77.16666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_1900.cif,0.015894692868530114,77.08333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T550K_900.cif,0.015889052197030108,77.0
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4400.cif,0.015878729941843833,76.91666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_3000.cif,0.015875663311778254,76.83333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2100.cif,0.015871032774890312,76.75
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_4700.cif,0.01586700657817232,76.66666666666667
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_2000.cif,0.015862709979479663,76.58333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4200.cif,0.015860429002672257,76.5
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T1100K_1000.cif,0.015841321049706182,76.41666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_2800.cif,0.015836408863041954,76.33333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_3700.cif,0.01582128360788411,76.25
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3200.cif,0.015788633677783683,76.16666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4200.cif,0.01577801666479824,76.08333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4000.cif,0.01577657153396056,76.0
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3100.cif,0.015772109416922905,75.91666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_1300.cif,0.015764434645329107,75.83333333333333
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_1100.cif,0.015758188298996344,75.75
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_3600.cif,0.015744287786385733,75.66666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3300.cif,0.01574047006954674,75.58333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4200.cif,0.015737561751680014,75.5
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_3300.cif,0.015729248133514555,75.41666666666667
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T550K_500.cif,0.015728557384292092,75.33333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4500.cif,0.015728195152252867,75.25
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_800.cif,0.015724584391092405,75.16666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3300.cif,0.015698981027082705,75.08333333333333
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_1600.cif,0.015696095029078445,75.0
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_200.cif,0.01567951687953049,74.91666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2500.cif,0.015677263481795118,74.83333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4800.cif,0.01566468581923629,74.75
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3900.cif,0.015662284321512593,74.66666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2200.cif,0.015660720444392474,74.58333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3700.cif,0.01565479547228988,74.5
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_2900.cif,0.01565057026537444,74.41666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_1700.cif,0.0156480915146925,74.33333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_2000.cif,0.015639209351048483,74.25
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_1400.cif,0.015631568522320238,74.16666666666667
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4600.cif,0.015602409206882755,74.08333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3400.cif,0.01559715217298885,74.0
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_3500.cif,0.015593949526840732,73.91666666666667
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_1800.cif,0.015584419166765744,73.83333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2100.cif,0.015584316965263433,73.75
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_3000.cif,0.015570418970027653,73.66666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1900.cif,0.015557012864503145,73.58333333333333
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1000.cif,0.0155535159411955,73.5
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_2800.cif,0.015552046437770858,73.41666666666667
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_1900.cif,0.015544563665988166,73.33333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4000.cif,0.01553803452108293,73.25
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4100.cif,0.015534898615544315,73.16666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4500.cif,0.015531652971236327,73.08333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2400.cif,0.015531126697745874,73.0
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T550K_1000.cif,0.01552215207058524,72.91666666666667
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_800.cif,0.015520851249565384,72.83333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3200.cif,0.015518378725666228,72.75
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_4400.cif,0.01551736972793839,72.66666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_200.cif,0.015515721000782131,72.58333333333333
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T550K_1100.cif,0.015505006251045624,72.5
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_900.cif,0.015490886059966149,72.41666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2000.cif,0.015484047603302069,72.33333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4600.cif,0.015475268085749,72.25
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4900.cif,0.015472610118767022,72.16666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3500.cif,0.015471307276667689,72.08333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3700.cif,0.015449705816994334,72.0
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3400.cif,0.015445513244984983,71.91666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_600.cif,0.015438595414654891,71.83333333333333
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1300.cif,0.015431420913710933,71.75
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_4900.cif,0.015430509938862951,71.66666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_1900.cif,0.015425309607706574,71.58333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_3900.cif,0.015419205659881884,71.5
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_3800.cif,0.015419068880577537,71.41666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_700.cif,0.015406181732092438,71.33333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3600.cif,0.015403514148871578,71.25
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2900.cif,0.015400194555236387,71.16666666666667
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T1100K_800.cif,0.015393864987223114,71.08333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T550K_4900.cif,0.01539024527474027,71.0
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1200.cif,0.015373221929210066,70.91666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1400.cif,0.01535290452197912,70.83333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4700.cif,0.015351617430924431,70.75
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_3100.cif,0.015349073271058748,70.66666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_3100.cif,0.015337406639621694,70.58333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2800.cif,0.015336559257072477,70.5
Li_100_slab__LLZO_110_Li_order17_off_bestgap_2.50A_r_T1100K_200.cif,0.015334609204635771,70.41666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_3400.cif,0.015331186624944369,70.33333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4100.cif,0.015322878105374003,70.25
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4000.cif,0.015320749183685178,70.16666666666667
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_1200.cif,0.015314589349214116,70.08333333333333
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_1400.cif,0.015311799994702759,70.0
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_100.cif,0.015299313922934989,69.91666666666667
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_300.cif,0.015292051143221111,69.83333333333333
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_300.cif,0.015288917291870952,69.75
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_1900.cif,0.015274384942284122,69.66666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_1400.cif,0.015252742913041385,69.58333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4300.cif,0.01524415246467632,69.5
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_2100.cif,0.015243598879127877,69.41666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_4400.cif,0.015240149353652444,69.33333333333333
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_3200.cif,0.015238238156263115,69.25
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_600.cif,0.015232280690267398,69.16666666666667
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T550K_4800.cif,0.015223099333008663,69.08333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_1600.cif,0.015217273697604705,69.0
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_3700.cif,0.015204083262034793,68.91666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1600.cif,0.015201409814613393,68.83333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_100.cif,0.01519413499474636,68.75
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_5000.cif,0.015188399041227475,68.66666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_3100.cif,0.015174492710011244,68.58333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_5000.cif,0.015171661503506474,68.5
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_4000.cif,0.015163904877444102,68.41666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2500.cif,0.015163373871937143,68.33333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_800.cif,0.015151749583661814,68.25
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_3900.cif,0.01514645720757004,68.16666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_4100.cif,0.015118612006832493,68.08333333333333
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_600.cif,0.015086045833524601,68.0
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2300.cif,0.015084942074688681,67.91666666666667
Li_100_slab__LLZO_110_Li_order17_off_bestgap_2.50A_r_T1100K_4100.cif,0.01508475838141361,67.83333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_3300.cif,0.015082180263096451,67.75
Li_110_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_300.cif,0.015079402151819854,67.66666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_1000.cif,0.015074882992031318,67.58333333333333
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_1800.cif,0.015071829103628788,67.5
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_3300.cif,0.015062746128863092,67.41666666666667
Li_100_slab__LLZO_110_Li_order17_off_bestgap_2.50A_r_T1100K_2900.cif,0.01504816015953607,67.33333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_3900.cif,0.015038382710867654,67.25
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_3500.cif,0.01503147895973372,67.16666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_700.cif,0.015029437822158402,67.08333333333333
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_3700.cif,0.015026377164016648,67.0
Li_100_slab__LLZO_110_Li_order17_off_bestgap_2.50A_r_T1100K_3900.cif,0.015021992995441545,66.91666666666667
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_3300.cif,0.015008002851492301,66.83333333333333
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_3000.cif,0.015000317737157317,66.75
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4700.cif,0.014994550509240713,66.66666666666667
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T1100K_4500.cif,0.01499229882975508,66.58333333333333
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_500.cif,0.014982224748485555,66.5
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_1900.cif,0.014968867799984164,66.41666666666667
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_4000.cif,0.014966412124264103,66.33333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_2200.cif,0.014956262483479163,66.25
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_2100.cif,0.014952838891394803,66.16666666666667
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_3600.cif,0.01494307226289124,66.08333333333333
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_200.cif,0.014930808785016783,66.0
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T550K_400.cif,0.014926242913901523,65.91666666666667
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_1700.cif,0.014923365802494842,65.83333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_3700.cif,0.014922381950838988,65.75
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_900.cif,0.014915371276881495,65.66666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_1900.cif,0.0149066417130472,65.58333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4200.cif,0.014899311085661315,65.5
Li_100_slab__LLZO_110_Li_order17_off_bestgap_2.50A_r_T1100K_1300.cif,0.014894125465783704,65.41666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_1600.cif,0.014893621989259738,65.33333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_2300.cif,0.014878254298328206,65.25
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1700.cif,0.014870028409708545,65.16666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2600.cif,0.014869086980318651,65.08333333333333
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_3100.cif,0.014863276228793375,65.0
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_900.cif,0.014862185715734243,64.91666666666667
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_700.cif,0.014853811603162572,64.83333333333333
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4100.cif,0.014852532417360204,64.75
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_3700.cif,0.014828570968884876,64.66666666666667
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_1400.cif,0.014827805587314526,64.58333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_2200.cif,0.014827091760943151,64.5
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_1500.cif,0.014823914104871124,64.41666666666667
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_800.cif,0.014815802616941794,64.33333333333333
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_4900.cif,0.014810669973046343,64.25
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T550K_800.cif,0.014805030600716045,64.16666666666667
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4100.cif,0.014804353891817458,64.08333333333333
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4500.cif,0.01479372401130833,64.0
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T550K_4600.cif,0.014783901528870016,63.916666666666664
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_1400.cif,0.01477603670780991,63.833333333333336
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_4200.cif,0.014773655927066063,63.75
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_4500.cif,0.01476270965152254,63.666666666666664
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4400.cif,0.014753649335013283,63.583333333333336
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_100.cif,0.014746291958962331,63.5
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_1800.cif,0.014743223890434348,63.416666666666664
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_2700.cif,0.014724192462148537,63.333333333333336
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_3500.cif,0.014716350165486891,63.25
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_1400.cif,0.014711892922464574,63.166666666666664
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_1000.cif,0.01470160931230859,63.083333333333336
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_400.cif,0.0146946008756777,63.0
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T1100K_700.cif,0.014691676648060766,62.916666666666664
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_1300.cif,0.014689514818071124,62.833333333333336
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_3800.cif,0.014675541147132232,62.75
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_600.cif,0.014653028120551224,62.666666666666664
Li_111_slab__LLZO_110_Li_order17_off_bestgap_2.00A_r_T1100K_4500.cif,0.01464724502680836,62.583333333333336
Li_110_slab__LLZO_110_Zr_bestgap_2.50A_r_T1100K_4500.cif,0.014634645629964936,62.5
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T550K_3800.cif,0.014628780740073165,62.416666666666664
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_2000.cif,0.014624340959873316,62.333333333333336
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T550K_1700.cif,0.014618635034670686,62.25
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T1100K_2200.cif,0.014605097482963786,62.166666666666664
Li_100_slab__LLZO_011_La_code71_sto_bestgap_3.00A_r_T1100K_4400.cif,0.01459738482206416,62.083333333333336
Li_111_slab__LLZO_110_Zr_bestgap_2.50A_r_T550K_3500.cif,0.014586913683139798,62.0
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_4600.cif,0.014569817585559466,61.916666666666664
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_4100.cif,0.014563492872977353,61.833333333333336
Li_110_slab__LLZO_010_La_order0_off_bestgap_2.00A_r_T550K_300.cif,0.014555630237054234,61.75
Li_110_slab__LLZO_001_Zr_code93_sto_bestgap_2.50A_r_T1100K_2400.cif,0.014532931388470586,61.666666666666664
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_1600.cif,0.014519239104255307,61.583333333333336
Li_100_slab__LLZO_010_La_order0_off_bestgap_2.50A_r_T1100K_1500.cif,0.01451361078087442,61.5
Li_100_slab__LLZO_110_Zr_bestgap_3.00A_r_T1100K_800.cif,0.01450641431119746,61.416666666666664
Li_111_slab__LLZO_011_La_code71_sto_bestgap_2.50A_r_T1100K_1500.cif,0.014488392098882232,61.333333333333336
